"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Slovak Republic","SVK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.998","76.089","74.098","71.925","69.33","69.302","69.774","69.295","68.619","68.829","69.284","69.885","69.555","69.945","69.672","68.992","68.635","68.308","68.843","68.435","68.712","68.788","69.517","69.955","70.841","71.069","72.029","72.253","72.508","72.715","72.444","74.565","76.041","76.455","76.498",
"Slovenia","SVN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.674","66.721","66.752","66.776","66.795","66.837","66.94","67.622","68.825","67.745","67.508","67.759","68.809","67.225","70.175","70.567","70.947","71.563","72.106","71.839","71.639","70.52","70.735","70.847","71.105","71.912","71.753","74.28","75.098","75.274","74.794","75.534","76.744","76.701","76.708",
"Sweden","SWE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.337","83.388","81.585","79.715","78.742","79.369","79.048","78.62","77.734","78.27","77.366","78.121","77.949","77.923","77.685","78.675","78.746","79.136","79.346","78.923","79.085","79.929","80.303","81.1","81.498","81.753","82.066","82.518","82.736","82.928","82.519","82.828","83.433","83.988","84.048",
"Eswatini","SWZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.626","56.39","56.169","56.051","56.318","56.502","56.275","55.997","55.666","55.33","55.022","54.762","54.558","54.402","54.286","54.205","54.146","54.045","53.876","53.704","53.566","53.455","53.376","53.299","53.197","53.082","52.973","52.479","51.985","51.487","50.64","50.924","50.315","50.067","49.885",
"Sint Maarten (Dutch part)","SXM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.488","52.364","52.018","51.968","51.241","50.506","50.777","51.042","51.302","51.92","52.536","51.571","50.609","49.649","48.906","48.158","47.386","45.619","45.119","44.62","44.397","45.128","40.824","39.458","39.376","39.372","39.461","39.596","39.768","39.974","39.565","39.612","39.916","39.882","39.72",
"Turks and Caicos Islands","TCA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.181","72.183","72.134","72.289","71.842","71.394","70.945","70.495","70.039","69.575","69.108","68.638","68.161","67.679","67.191","66.7","66.204","65.701","65.197","64.692","64.184","63.67","63.153","62.635","62.115","61.593","61.067","60.54","60.013","59.976","59.404","59.426","60.608","60.483","60.31",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7522747129759","80.3575560504851","80.019058531731","79.5818099458769","79.3762523195244","79.0231815015289","78.657426638484","78.1731899923486","77.8105126060768","77.3992598939861","77.0178734697684","76.862239501501","76.5187700232521","76.2523323959865","76.0507958665267","75.7296111523678","75.4972684756872","75.5561247932953","75.3791993333997","75.192879837635","75.057721118271","75.2238496375658","75.004977350614","74.6309926342312","74.5634709160767","74.4273902133683","74.2299981012547","73.9651515948683","73.9904797942897","73.9074112106429","72.6644267675757","73.4205231678995","73.0768399345781","73.279332605828","73.0238650513106",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9941105923065","69.0637457439906","68.8971988061641","67.7052719661355","67.3256427155792","67.0048102386392","66.4317295072142","65.6041323053492","65.1016201767811","66.2282048584921","65.7951658264693","65.2529977656507","65.2609301501747","64.9090476758978","64.8182241673725","64.9916562613441","64.9890884273131","65.2905450684915","65.4783854092636","65.3847357438477","65.5971109067844","65.8477330166332","65.9678553569719","66.1720366401098","66.4124382940891","66.7769925945776","67.2164411182756","67.5420820216529","67.8024317456452","67.7330872731542","66.8996530942585","67.8501714630782","68.7650865239218","68.9638737538149","68.9588865380297",
"Togo","TGO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.211","60.12","60.012","59.869","59.832","59.758","59.687","59.621","59.49","59.387","59.292","59.225","59.183","59.153","59.094","59.03","58.982","58.928","58.91","58.915","58.944","58.975","59","59.012","59.011","59.002","58.985","58.96","58.931","58.897","58.346","58.641","59.075","59.153","59.136",
"Thailand","THA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.475","78.36","78.287","78.233","78.195","78.618","78.995","79.078","78.276","77.157","77.531","77.766","77.602","77.465","77.617","77.793","77.305","77.839","77.952","78.03","76.992","78.86","78.522","75.813","75.884","75.594","74.86","74.277","74.858","74.322","74.547","74.695","75.272","75.312","75.235",
"Tajikistan","TJK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.968","46.974","47","47.046","47.089","47.116","47.122","47.105","47.068","47.017","46.973","46.941","46.91","46.882","47.123","46.568","45.978","45.306","44.63","44.358","44.208","44.07","43.945","43.83","43.724","43.623","43.525","43.132","42.714","42.333","41.967","42.436","42.578","42.697","42.718",
"Turkmenistan","TKM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.346","53.815","55.086","55.225","56.863","57.688","57.33","58.453","57.983","56.846","56.521","56.29","56.37","56.225","55.953","55.159","54.514","53.873","53.065","52.718","52.25","51.61","51.192","50.865","50.585","50.454","50.353","50.261","50.193","50.141","48.881","49.184","50.448","50.468","50.575",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.8640203684954","65.075661262263","65.4649511380313","65.9202378620419","66.2440796829741","66.5582865946948","66.1294286289491","66.9699898781591","67.1730252852698","67.2041870063502","67.0435088511684","67.0683150782074","67.1823865808089","67.4663164737201","68.0499487195116","68.4374000061626","68.6864895456684","68.6468481839169","68.6026287533688","68.9018949243772","68.5086495390784","68.2577467030274","68.4791640790522","68.304698247765","68.0903795758866","68.2925051769414","68.3585956178483","68.5671500588807","68.7653994217724","69.0542324774268","64.9424028675141","67.6385357840287","68.682046539377","68.6695178719408","68.7340197593779",
"Timor-Leste","TLS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.72","71.071","71.409","71.659","71.941","71.895","71.756","71.592","71.422","71.178","70.878","70","70.246","70.258","70.167","70.02","70.299","69.789","69.166","68.552","68","67.718","67.546","67.435","67.219","67.085","66.98","67.266","67.439","66.498","65.954","65.41","66.703","66.215","66.31",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0544450457336","49.1693556508377","49.1756697901352","49.0970007312737","49.0838979749875","48.5288972048659","48.5724965415778","48.7426425589597","48.5626179357689","48.95717896762","48.8318688691445","48.5975586229394","48.2835453891537","48.4731509127797","48.7162730617031","48.8545542354908","48.7577834292159","48.741584792078","48.3367648689844","48.6647706560647","48.9623539330836","48.5314588824038","48.5441649053472","48.5352123904554","48.3617558666587","48.4427934132548","48.4570265460803","48.1728013236774","47.7886455062162","47.8352523215581","46.7964621908995","47.4191999247245","47.3317082782718","47.319403166504","47.1712633555806",
"Tonga","TON","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.309","58.341","59.415","60.486","61.494","61.302","61.035","60.816","60.677","60.52","60.354","60.198","60.059","59.935","59.8","59.617","59.383","59.185","59.033","58.856","58.599","58.305","58.064","57.839","57.576","57.253","56.901","56.583","56.261","56.098","55.369","55.236","55.036","54.499","53.982",
"South Asia (IDA & IBRD)","TSA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3917234251963","59.4089932104709","59.428452466235","59.496893378067","59.5774233644828","59.8812878817958","60.2390062190466","60.5875629078794","61.0070524280037","61.3284840857909","61.6427174867862","61.5226421025691","61.3971349156968","61.2695448651801","61.1362570968426","61.0032868928468","60.1566564926708","59.3499908576692","58.5613771017999","57.7928918039167","57.0450401780101","56.4434049852374","55.8566744422315","55.7383581494714","55.6218460987342","55.5324511296379","55.4112451083123","55.6044244568105","55.5516634664159","55.528009667864","54.9633315745349","56.0583700963418","57.1794210494381","58.2812580158673","59.2387753758351",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9503073347986","74.9887419500744","74.9941241026285","74.994942430451","75.0432948216331","75.1244305439089","75.1135510137958","75.0667517281471","74.9994122800155","74.9400370934063","74.8554240421785","74.7666309552384","74.6395543332447","74.5597601079158","74.4636998169749","74.3821424053278","74.2200309329346","74.0172533747343","73.7684906873951","73.406047659895","72.8881135773659","73.0730919154955","72.9443520797146","72.784048662067","72.1016566655842","71.8023009783271","71.4942617894394","70.9256334851639","70.5899488122162","70.305706371589","69.1615598646855","69.5419256314603","69.7016067581923","71.3727391610405","71.2686000436454",
"Trinidad and Tobago","TTO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.391","62.64","63.19","63.219","64.346","65.359","66.328","66.643","66.936","66.938","66.838","66.892","66.944","68.16","69.392","70.639","70.835","70.382","70.332","69.529","68.402","67.673","68.804","69.217","69.596","69.157","68.422","68.328","68.243","68.185","66.281","65.676","66.914","67.097","67.045",
"Tunisia","TUN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.314","51.401","51.424","51.468","51.519","51.532","51.58","51.648","51.357","51.058","50.749","50.428","50.099","49.767","49.468","49.22","49.589","49.894","50.274","50.691","50.899","51.287","52.111","51.782","51.675","51.645","52.042","51.945","53.257","54.538","51.898","51.693","51.796","51.249","51.191",
"Turkiye","TUR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.513","60.083","58.938","55.084","57.563","56.86","56.436","55.297","55.417","55.278","52.576","52.519","52.515","51.327","49.481","49.775","49.805","49.89","50.629","51.725","52.754","53.862","54.03","55.036","54.824","55.684","56.554","57.545","58.068","58.056","54.506","56.89","58.925","59.364","59.965",
"Tuvalu","TUV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.963","87.924","87.879","87.781","87.632","87.557","87.6","87.627","87.608","87.595","87.572","87.572","87.962","88.342","88.713","89.074","89.428","88.952","88.462","87.959","87.438","86.893","86.329","85.741","85.129","85.102","85.065","85.037","85.019","85.008","81.55","84.803","84.928","84.968","84.949",
"Uganda","UGA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.004","74.05","74.121","74.186","74.304","74.507","74.702","74.85","74.954","74.956","74.986","74.977","74.892","74.792","74.705","74.613","74.469","74.325","74.152","73.973","73.793","80.81","84.634","85.68","77.83","75.759","73.439","70.841","74.635","77.693","79.419","80.138","82.181","81.929","81.992",
"Ukraine","UKR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.201","69.107","69.016","68.932","68.952","68.815","68.547","68.345","67.976","67.47","67.09","66.911","66.897","66.957","66.956","66.818","66.608","67.171","66.997","66.764","66.556","66.34","66.352","66.392","66.539","66.89","67.224","67.598","67.926","68.222","67.084","66.814","","","",
"Upper middle income","UMC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7420129626863","75.4602161182565","75.2234397005006","74.8611887024538","74.8231765789643","74.5634665995929","74.1477131716382","73.9067808233227","73.6481253661258","73.3284834651966","72.9371704691142","72.743032429846","72.5203702579326","72.3578114907353","72.2374401276725","72.0560101802542","71.8715184314237","71.8813201170776","71.6585780443111","71.5502156256683","71.2542622696974","71.2969378053591","71.2304601151635","70.897318677532","70.7565465264695","70.8252986626346","70.7956622657908","70.787654656394","70.7989949157158","70.8485759282776","68.9465150049885","70.2344122870941","70.1133486466936","70.3054098787953","70.1274255076336",
"Uruguay","URY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.908","66.39","66.599","65.68","67.528","68.691","70.094","70.715","71.311","70.192","70.699","72.2","70.79","69.887","70.077","70.327","72.667","74.445","74.506","75.317","74.967","76.952","76.236","75.976","77.031","76.036","75.802","75.434","74.976","75.239","72.897","75.009","75.347","75.706","75.801",
"United States","USA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.265","75.04","75.381","75.327","75.499","75.67","75.859","76.158","76.061","75.966","75.89","75.467","75.055","74.453","74.096","74.034","74.141","73.903","73.884","73.218","72.558","72.03","72.006","71.751","71.655","71.583","71.925","72.301","72.562","73.017","71.872","72.233","72.838","73.572","73.729",
"Uzbekistan","UZB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.99","63.377","64.875","65.435","66.277","66.677","66.84","66.668","66.557","66.383","66.265","66.083","65.9","65.681","65.163","64.643","64.04","63.303","62.668","62.19","61.901","61.655","61.391","61.143","60.95","60.785","60.763","60.842","60.817","60.769","59.89","60.684","60.807","60.873","60.776",
"St. Vincent and the Grenadines","VCT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.342","67.421","67.676","67.831","67.746","68.068","68.124","68.295","68.514","68.691","68.835","68.977","69.258","69.606","69.859","70.055","70.458","70.701","70.811","70.866","70.82","70.991","71.207","71.439","71.626","71.897","72.241","72.481","72.818","73.082","71.465","71.96","73.704","74.223","74.497",
"Venezuela, RB","VEN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.474","66.945","67.194","67.115","66.873","67.015","66.91","67.199","67.133","66.642","66.788","66.918","66.182","65.453","66.62","67.209","67.945","67.56","67.515","67.311","67.273","67.116","66.663","66.266","65.87","65.479","65.102","63.947","62.368","59.271","55.943","56.261","57.007","57.353","57.148",
"British Virgin Islands","VGB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.884","74.21","75.497","75.626","75.777","71.042","66.696","66.125","65.594","64.161","65.407","68.187","67.293","65.9","68.193","69.531","70.149","71.138","71.175","71.411","69.671","70.798","69.839","66.335","65.964","69.204","69.323","70.768","66.423","63.609","64.356","65.544","66.693","67.113","67.216",
"Viet Nam","VNM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.349","83.235","82.997","82.785","82.553","82.299","82.064","80.998","80.106","79.206","77.971","79.62","79.054","78.671","78.5","78.737","79.051","79.441","79.959","80.373","80.531","80.596","80.576","81.519","81.696","81.765","81.479","82.091","82.855","81.939","80.059","78.422","79.497","79.278","79.097",
"Vanuatu","VUT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.847","77.801","77.782","77.836","77.639","77.657","77.636","77.54","77.553","77.592","77.482","77.653","77.872","77.807","77.755","77.676","77.513","74.648","71.563","68.274","64.801","64.294","63.792","63.295","62.801","62.306","61.809","61.302","60.786","60.269","59.723","59.583","60.44","60.461","60.221",
"World","WLD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2185502056231","70.1360989663083","70.0133348438365","69.7760339942295","69.7263970922112","69.629611491097","69.5233398257178","69.4731097024021","69.375294941518","69.4156023046344","69.2894809895243","69.1085409624511","68.9531088931474","68.8363056866188","68.783118502884","68.7279808296791","68.5159958252088","68.3528773781067","68.0861370072817","67.8118058038662","67.5160200679222","67.3903364548101","67.2404391074261","67.0880223983566","66.9592777899753","66.9151528964452","66.8588325521473","66.7842368681413","66.7590329179225","66.7361185268131","65.4807241966594","66.3461343119659","66.7088189907713","67.2661309251911","67.3862639642666",
"Samoa","WSM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.095","59.325","59.452","59.379","59.73","59.577","59.438","59.67","59.794","59.889","59.767","59.465","59.243","59.059","58.986","58.74","58.666","58.623","58.421","58.42","58.127","57.941","58.103","58.089","58.05","57.872","57.552","57.524","55.428","53.136","50.506","48.405","46.702","46.301","45.694",
"Kosovo","XKX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.847","45.802","45.753","45.741","45.713","46.101","46.496","46.894","47.296","47.703","46.87","46.076","45.32","44.608","43.949","43.356","42.816","42.315","41.854","41.433","41.048","40.209","39.459","38.771","38.139","33.066","33.258","33.426","33.552","33.654","33.398","33.275","33.742","33.793","33.678",
"South Africa","ZAF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.287","65.19","65.223","65.105","65.126","65.34","65.46","65.447","65.229","64.971","64.694","64.395","64.091","63.805","63.576","63.41","63.28","63.167","63.077","61.439","57.64","59.532","59.407","59.653","59.538","61.226","61.682","62.586","62.086","62.378","58.311","59.583","61.012","62.712","62.82",
"Zambia","ZMB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.941","59.9","59.86","59.857","59.813","59.823","59.846","59.848","59.828","59.818","59.789","59.734","59.674","59.627","59.585","59.545","59.504","59.463","59.417","59.371","59.329","59.283","59.238","59.174","59.091","58.995","58.889","58.773","58.654","59.868","61.184","60.535","59.872","59.769","59.728",
"Zimbabwe","ZWE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.433","68.262","68.289","68.419","68.347","68.131","67.851","67.508","67.184","66.897","66.688","66.559","66.463","66.412","66.45","66.504","66.539","66.57","66.585","66.747","66.952","67.124","67.284","67.367","67.397","67.394","67.344","67.277","67.193","67.05","66.054","66.669","66.312","66.105","66.021",
